Approx net worth,Base case net worth,Difference
102923050.70999978,102922500.0,550.7099997848272
102921394.58999978,102920860.0,534.5899997800589
102919133.06999975,102918600.0,533.0699997544289
102919166.42999974,102918630.0,536.4299997389317
102915955.93999974,102915440.0,515.9399997442961
102915471.37999976,102914960.0,511.37999975681305
102919918.68999976,102919390.0,528.6899997591972
102919554.64999975,102919030.0,524.6499997526407
102916928.01999977,102916420.0,508.01999977231026
102914702.47999978,102914210.0,492.4799997806549
102907396.53999977,102906930.0,466.53999976813793
102908389.23999976,102907930.0,459.239999756217
102902687.71999975,102902250.0,437.71999974548817
102908090.61999974,102907620.0,470.61999973654747
102907269.10999973,102906810.0,459.10999973118305
102906507.96999975,102906050.0,457.96999974548817
102902147.50999977,102901730.0,417.50999976694584
102901560.80999975,102901140.0,420.80999974906445
102906342.41999976,102905890.0,452.41999976336956
102912356.57999976,102911840.0,516.5799997597933
102914523.65999977,102913960.0,563.6599997729063
102916340.37999979,102915790.0,550.3799997866154
102917363.69999978,102916810.0,553.6999997794628
102922904.99999979,102922310.0,594.9999997913837
102927068.22999977,102926400.0,668.2299997657537
102924130.14999974,102923500.0,630.1499997377396
102924009.91999975,102923390.0,619.9199997484684
102921860.61999974,102921260.0,600.6199997365475
102923805.03999972,102923180.0,625.0399997234344
102922762.67999972,102922150.0,612.6799997240305
102922542.49999973,102921930.0,612.4999997317791
102916460.97999972,102915870.0,590.9799997210503
102915310.71999972,102914750.0,560.7199997156858
102916375.7199997,102915790.0,585.7199997007847
102917213.05999969,102916610.0,603.0599996894598
102918932.61999969,102918330.0,602.619999691844
102923124.0999997,102922510.0,614.0999996960163
102923015.91999969,102922380.0,635.9199996888638
102922998.95999968,102922380.0,618.9599996805191
102926271.43999967,102925620.0,651.4399996697903
102929968.6799997,102929260.0,708.6799996942282
102932386.73999968,102931700.0,686.7399996817112
102933776.76999968,102933070.0,706.7699996829033
102932033.30999967,102931370.0,663.3099996745586
102931884.19999969,102931220.0,664.1999996900558
102932574.91999967,102931880.0,694.9199996739626
102932932.11999968,102932240.0,692.1199996769428
102929365.71999967,102928650.0,715.7199996709824
102935304.64999966,102934560.0,744.6499996632338
102932182.60999967,102931460.0,722.6099996715784
102931233.03999968,102930530.0,703.039999678731
102934046.19999966,102933300.0,746.1999996602535
102939117.01999964,102938320.0,797.0199996381998
102941027.67999966,102940220.0,807.6799996644258
102943381.85999967,102942560.0,821.8599996715784
102938135.99999967,102937340.0,795.9999996721745
102937897.00999965,102937110.0,787.0099996477365
102936456.22999966,102935710.0,746.2299996614456
102936299.57999967,102935560.0,739.5799996703863
102927496.43999967,102926820.0,676.4399996697903
102931457.97999966,102930760.0,697.9799996614456
102925488.45999964,102924820.0,668.4599996358156
102922336.52999963,102921690.0,646.5299996286631
102922153.10999963,102921510.0,643.1099996268749
102922345.97999962,102921700.0,645.9799996167421
102922127.65999964,102921470.0,657.6599996387959
102919268.81999965,102918610.0,658.8199996501207
102922826.89999963,102922100.0,726.8999996334314
102925995.48999967,102925250.0,745.48999966681
102925185.90999965,102924470.0,715.909999653697
102926941.85999966,102926220.0,721.8599996566772
102927527.59999967,102926780.0,747.599999666214
102924462.12999967,102923750.0,712.1299996674061
102932620.46999967,102931830.0,790.4699996709824
102930825.55999967,102930080.0,745.5599996745586
102936849.41999964,102936020.0,829.4199996441603
102942214.61999965,102941300.0,914.6199996471405
102940821.93999965,102939940.0,881.9399996548891
102941894.45999967,102941000.0,894.4599996656179
102939490.81999964,102938620.0,870.8199996352196
102943092.89999965,102942220.0,872.8999996483326
102941600.09999962,102940740.0,860.0999996215105
102939208.50999963,102938370.0,838.5099996328354
102937031.24999964,102936210.0,821.2499996423721
102937921.81999967,102937080.0,841.8199996650219
102937629.51999965,102936770.0,859.519999653101
102942981.76999965,102942100.0,881.769999653101
102944032.88999964,102943160.0,872.8899996429682
102941956.96999967,102941100.0,856.9699996709824
102942355.78999968,102941460.0,895.789999678731
102942594.58999969,102941700.0,894.5899996906519
102940791.48999971,102939900.0,891.4899997115135
102938439.79999973,102937610.0,829.7999997287989
102942163.87999973,102941290.0,873.8799997270107
102941930.41999972,102941070.0,860.4199997186661
102940760.47999972,102939910.0,850.4799997210503
102941083.90999974,102940220.0,863.909999743104
102941060.76999974,102940210.0,850.7699997425079
102943700.97999977,102942800.0,900.9799997657537
102929796.99999976,102929020.0,776.9999997615814
102926309.72999974,102925550.0,759.7299997359514
102928915.48999974,102928160.0,755.4899997413158
102928571.38999973,102927840.0,731.3899997323751
102927900.56999975,102927160.0,740.5699997544289
102930007.57999976,102929230.0,777.5799997597933
102931674.69999975,102930890.0,784.6999997496605
