Approx net worth,Base case net worth,Difference
102893570.52000013,102893360.0,210.52000012993813
102896792.68000013,102896450.0,342.68000012636185
102893893.68000011,102893670.0,223.68000011146069
102899561.7400001,102899130.0,431.7400000989437
102908081.5300001,102907340.0,741.5300001055002
102906422.8100001,102905740.0,682.8100001066923
102901589.9200001,102901070.0,519.9200001060963
102904316.4600001,102903710.0,606.4600000977516
102899487.07000013,102899040.0,447.0700001269579
102899539.27000013,102899090.0,449.2700001299381
102903954.19000015,102903370.0,584.1900001466274
102906358.13000016,102905700.0,658.1300001591444
102904353.88000016,102903750.0,603.8800001591444
102904213.04000016,102903610.0,603.0400001555681
102909315.28000015,102908570.0,745.2800001502037
102901779.58000015,102901240.0,539.5800001472235
102901666.87000015,102901130.0,536.87000015378
102893218.51000018,102892880.0,338.51000018417835
102888903.66000019,102888670.0,233.66000019013882
102891747.68000022,102891450.0,297.6800002157688
102887787.8500002,102887580.0,207.8500002026558
102884273.23000021,102884150.0,123.23000021278858
102877053.06000023,102877100.0,-46.939999774098396
102878233.34000021,102878250.0,-16.659999787807465
102882558.57000023,102882460.0,98.57000023126602
102882224.97000025,102882120.0,104.97000025212765
102887667.78000022,102887430.0,237.7800002247095
102890016.70000021,102889720.0,296.7000002115965
102888525.65000021,102888270.0,255.65000021457672
102886899.9500002,102886700.0,199.95000019669533
102886009.7600002,102885830.0,179.7600001990795
102887822.64000018,102887590.0,232.64000017940998
102891727.1700002,102891380.0,347.17000019550323
102896497.63000019,102896000.0,497.6300001889467
102893519.4500002,102893120.0,399.4500001966953
102889529.9500002,102889270.0,259.9500001966953
102887452.8900002,102887250.0,202.89000019431114
102886327.2500002,102886170.0,157.2500001937151
102881316.5700002,102881330.0,-13.4299997985363
102884478.0700002,102884370.0,108.0700002014637
102882900.1900002,102882830.0,70.19000020623207
102879860.93000022,102879900.0,-39.069999784231186
102879425.5200002,102879470.0,-44.47999979555607
102878089.96000023,102878190.0,-100.03999976813793
102875596.75000024,102875840.0,-243.24999976158142
102880086.61000024,102880140.0,-53.38999976217747
102875083.3200002,102875350.0,-266.6799997985363
102877170.08000019,102877360.0,-189.91999980807304
102875155.52000019,102875440.0,-284.47999981045723
102876220.20000018,102876450.0,-229.79999981820583
102880493.47000019,102880540.0,-46.529999807477
102888047.3900002,102887700.0,347.39000019431114
102884005.0000002,102883850.0,155.0000001937151
102886784.08000019,102886500.0,284.08000019192696
102887866.34000017,102887540.0,326.34000016748905
102894418.62000018,102893810.0,608.6200001835823
102904126.98000017,102903030.0,1096.980000168085
102910139.92000017,102908740.0,1399.920000165701
102904275.86000018,102903180.0,1095.860000178218
102905819.84000018,102904640.0,1179.8400001823902
102912415.21000017,102910950.0,1465.2100001722574
102912488.39000016,102911000.0,1488.3900001645088
102920547.11000015,102918700.0,1847.1100001484156
102918318.03000015,102916560.0,1758.0300001502037
102913973.14000016,102912410.0,1563.1400001645088
102909691.52000017,102908320.0,1371.5200001746416
102914032.89000015,102912490.0,1542.8900001496077
102914013.19000016,102912480.0,1533.1900001615286
102920905.89000018,102919100.0,1805.89000017941
102925784.69000019,102923800.0,1984.690000191331
102928470.87000018,102926400.0,2070.8700001835823
102923787.7900002,102921900.0,1887.7900002002716
102924883.4100002,102922980.0,1903.41000020504
102926389.5700002,102924440.0,1949.5700002014637
102926837.86000022,102924850.0,1987.8600002229214
102924223.74000022,102922340.0,1883.740000218153
102922205.1200002,102920400.0,1805.1200001984835
102923494.64000021,102921640.0,1854.6400002092123
102924394.99000019,102922530.0,1864.9900001883507
102921004.51000017,102919220.0,1784.5100001692772
102921430.29000019,102919640.0,1790.2900001853704
102923851.31000018,102922020.0,1831.3100001811981
102922676.47000018,102920860.0,1816.4700001776218
102919452.15000017,102917690.0,1762.1500001698732
102919380.16000018,102917620.0,1760.1600001752377
