Approx net worth,Base case net worth,Difference
102922251.21999969,102922550.0,-298.7800003141165
102922216.16999972,102922500.0,-283.8300002813339
102920571.8699997,102920860.0,-288.13000029325485
102918357.8899997,102918600.0,-242.11000029742718
102918386.80999972,102918630.0,-243.19000028073788
102915243.67999974,102915440.0,-196.32000026106834
102914768.65999974,102914960.0,-191.34000025689602
102919142.24999975,102919390.0,-247.75000025331974
102918771.80999973,102919030.0,-258.1900002658367
102916208.81999975,102916420.0,-211.18000024557114
102914021.01999979,102914210.0,-188.98000021278858
102906845.41999981,102906930.0,-84.58000019192696
102907835.1199998,102907930.0,-94.88000020384789
102902255.1599998,102902250.0,5.159999802708626
102907523.6799998,102907620.0,-96.3200002014637
102906735.1499998,102906810.0,-74.85000020265579
102905988.4299998,102906050.0,-61.5700002014637
102901751.52999982,102901730.0,21.52999982237816
102901167.62999982,102901140.0,27.629999816417694
102905823.2599998,102905890.0,-66.74000020325184
102911666.05999978,102911840.0,-173.94000022113323
102913769.51999977,102913960.0,-190.48000022768974
102915539.37999974,102915790.0,-250.6200002580881
102916507.85999976,102916810.0,-302.1400002390146
102921933.63999975,102922310.0,-376.3600002527237
102925986.02999976,102926400.0,-413.9700002372265
102923111.76999977,102923500.0,-388.23000022768974
102923009.25999977,102923390.0,-380.74000023305416
102920891.03999977,102921260.0,-368.96000023186207
102922783.0999998,102923180.0,-396.90000019967556
102921765.1399998,102922150.0,-384.86000019311905
102921558.85999982,102921930.0,-371.14000017941
102915587.63999982,102915870.0,-282.3600001782179
102914483.89999983,102914750.0,-266.10000017285347
102915519.13999984,102915790.0,-270.8600001633167
102916306.63999984,102916610.0,-303.3600001633167
102917990.93999983,102918330.0,-339.06000016629696
102922050.51999983,102922510.0,-459.4800001680851
102921974.17999983,102922380.0,-405.8200001716614
102921955.61999983,102922380.0,-424.38000017404556
102925162.63999984,102925620.0,-457.3600001633167
102928769.03999983,102929260.0,-490.9600001722574
102931120.41999982,102931700.0,-579.5800001770258
102932458.84999983,102933070.0,-611.1500001698732
102930756.80999985,102931370.0,-613.1900001466274
102930611.07999983,102931220.0,-608.9200001657009
102931283.01999985,102931880.0,-596.9800001531839
102931638.01999988,102932240.0,-601.9800001233816
102928129.83999988,102928650.0,-520.160000115633
102933968.64999987,102934560.0,-591.35000012815
102930897.34999987,102931460.0,-562.6500001251698
102929972.83999988,102930530.0,-557.160000115633
102932733.05999988,102933300.0,-566.9400001168251
102937698.39999987,102938320.0,-621.60000012815
102939573.73999985,102940220.0,-646.260000154376
102941886.27999985,102942560.0,-673.7200001478195
102936745.99999984,102937340.0,-594.0000001639128
102936513.52999984,102937110.0,-596.4700001627207
102935096.32999986,102935710.0,-613.6700001358986
102934929.21999985,102935560.0,-630.7800001502037
102926266.13999985,102926820.0,-553.8600001484156
102930174.89999984,102930760.0,-585.1000001579523
102924336.15999983,102924820.0,-483.84000016748905
102921240.88999984,102921690.0,-449.1100001633167
102921033.70999986,102921510.0,-476.29000014066696
102921198.85999987,102921700.0,-501.1400001347065
102920991.01999986,102921470.0,-478.9800001382828
102918216.89999984,102918610.0,-393.1000001579523
102921694.63999982,102922100.0,-405.3600001782179
102924789.20999983,102925250.0,-460.7900001704693
102924007.52999981,102924470.0,-462.470000192523
102925706.31999983,102926220.0,-513.6800001710653
102926294.43999985,102926780.0,-485.5600001513958
102923308.28999983,102923750.0,-441.7100001722574
102931220.18999983,102931830.0,-609.810000166297
102929476.31999984,102930080.0,-603.6800001561642
102935342.79999982,102936020.0,-677.2000001817942
102940543.89999981,102941300.0,-756.1000001877546
102939195.69999981,102939940.0,-744.3000001907349
102940245.67999983,102941000.0,-754.3200001716614
102937905.81999983,102938620.0,-714.1800001710653
102941428.35999984,102942220.0,-791.6400001645088
102939964.65999983,102940740.0,-775.340000167489
102937617.24999984,102938370.0,-752.7500001639128
102935482.52999982,102936210.0,-727.4700001776218
102936368.91999984,102937080.0,-711.0800001621246
102936094.43999985,102936770.0,-675.5600001513958
102941326.44999984,102942100.0,-773.5500001609325
102942345.90999988,102943160.0,-814.0900001227856
102940343.12999986,102941100.0,-756.8700001388788
102940728.48999986,102941460.0,-731.5100001394749
102940964.20999986,102941700.0,-735.790000140667
102939187.88999987,102939900.0,-712.1100001335144
102936858.61999987,102937610.0,-751.3800001293421
102940522.43999988,102941290.0,-767.5600001215935
102940306.09999987,102941070.0,-763.9000001251698
102939172.45999989,102939910.0,-737.5400001108646
102939497.48999989,102940220.0,-722.5100001096725
102939467.46999991,102940210.0,-742.5300000905991
102942062.95999989,102942800.0,-737.0400001108646
102928512.0599999,102929020.0,-507.94000010192394
102925094.28999987,102925550.0,-455.71000012755394
102927624.26999988,102928160.0,-535.7300001233816
102927298.28999986,102927840.0,-541.7100001424551
102926637.22999987,102927160.0,-522.7700001299381
102928688.99999985,102929230.0,-541.0000001490116
102930310.71999985,102930890.0,-579.2800001502037
