Approx net worth,Base case net worth,Difference
102969669.8400002,102969380.0,289.8400001972914
102971587.1300002,102971270.0,317.1300002038479
102971383.29000022,102971070.0,313.29000021517277
102966801.3300002,102966530.0,271.3300002068281
102966323.94000022,102966070.0,253.94000022113323
102966135.67000021,102965890.0,245.6700002104044
102967758.56000021,102967480.0,278.56000021100044
102964890.8900002,102964650.0,240.89000019431114
102965059.64000018,102964810.0,249.64000017940998
102967502.82000017,102967220.0,282.8200001716614
102967011.46000017,102966740.0,271.4600001722574
102967347.10000017,102967070.0,277.10000017285347
102966499.54000016,102966230.0,269.5400001555681
102965518.39000013,102965270.0,248.3900001347065
102963479.67000015,102963260.0,219.67000015079975
102964572.49000013,102964340.0,232.49000012874603
102963215.43000013,102963010.0,205.43000012636185
102964693.86000013,102964460.0,233.8600001335144
102966560.37000014,102966300.0,260.3700001388788
102967252.49000011,102966980.0,272.49000011384487
102967554.33000009,102967280.0,274.3300000876188
102967229.77000007,102966970.0,259.7700000703335
102963720.83000007,102963520.0,200.83000007271767
102962923.78000008,102962750.0,173.7800000756979
102964858.85000008,102964650.0,208.8500000834465
102967350.98000008,102967090.0,260.98000007867813
102969759.19000009,102969440.0,319.1900000870228
102970651.22000006,102970300.0,351.22000005841255
102968678.46000005,102968380.0,298.46000005304813
102966313.69000003,102966050.0,263.69000002741814
102964886.08000003,102964670.0,216.08000002801418
102966040.35000002,102965830.0,210.35000002384186
102967643.90000002,102967410.0,233.90000002086163
102967479.60000004,102967240.0,239.60000003874302
102967323.86000004,102967120.0,203.86000004410744
102963278.25000004,102963140.0,138.25000004470348
102962841.09000002,102962740.0,101.09000001847744
102963020.97999999,102962890.0,130.97999998927116
102965281.59999998,102965090.0,191.59999997913837
102967448.46999998,102967250.0,198.46999998390675
102973815.49999997,102973450.0,365.4999999701977
102972473.15999997,102972140.0,333.1599999666214
102973680.51999997,102973320.0,360.51999996602535
102972881.31999995,102972540.0,341.31999994814396
102974660.90999995,102974270.0,390.90999995172024
102972276.63999994,102971940.0,336.6399999409914
102977261.39999995,102976840.0,421.3999999463558
102981269.96999992,102980770.0,499.9699999243021
102980403.09999993,102979910.0,493.0999999344349
102983802.67999995,102983250.0,552.6799999475479
102983588.02999994,102983010.0,578.0299999415874
102980926.27999996,102980380.0,546.2799999564886
102980247.47999997,102979710.0,537.47999997437
102980725.00999996,102980170.0,555.0099999606609
102979414.80999997,102978890.0,524.8099999725819
102977527.07999998,102977010.0,517.0799999833107
102972022.96,102971540.0,482.9599999934435
102972517.46,102972020.0,497.4599999934435
102971520.33999997,102971050.0,470.33999997377396
102970163.11999996,102969710.0,453.1199999600649
102970690.00999996,102970240.0,450.00999996066093
