Random net worth,Base case net worth,Difference
102967365.5100001,102967280.0,85.51000009477139
102967049.7600001,102966970.0,79.76000009477139
102963607.47000007,102963520.0,87.47000007331371
102962841.10000005,102962750.0,91.10000005364418
102964733.51000005,102964650.0,83.5100000500679
102967172.01000004,102967090.0,82.01000003516674
102969514.42000005,102969440.0,74.42000004649162
102970367.47000004,102970300.0,67.47000004351139
102968456.64000003,102968380.0,76.64000003039837
102966144.57000004,102966050.0,94.57000003755093
102964766.67000005,102964670.0,96.67000004649162
102965920.99000004,102965830.0,90.99000003933907
102967487.19000001,102967410.0,77.19000001251698
102967313.62,102967240.0,73.62000000476837
102967197.19999999,102967120.0,77.19999998807907
102963237.16999999,102963140.0,97.16999998688698
102962837.52999996,102962740.0,97.52999995648861
102962982.43999995,102962890.0,92.43999995291233
102965174.36999995,102965090.0,84.36999994516373
102967321.78999995,102967250.0,71.78999994695187
102973504.13999996,102973450.0,54.13999995589256
102972197.37999994,102972140.0,57.379999935626984
102973373.54999994,102973320.0,53.54999993741512
102972602.41999993,102972540.0,62.41999992728233
102974323.39999993,102974270.0,53.39999993145466
102972004.28999992,102971940.0,64.28999991714954
102976881.54999991,102976840.0,41.5499999076128
102980794.30999991,102980770.0,24.30999991297722
102979937.64999993,102979910.0,27.64999993145466
102983262.98999992,102983250.0,12.989999920129776
102983023.0999999,102983010.0,13.099999904632568
102980407.89999992,102980380.0,27.899999916553497
102979741.02999991,102979710.0,31.029999911785126
102980194.62999994,102980170.0,24.629999935626984
102978918.49999994,102978890.0,28.499999940395355
102977042.10999995,102977010.0,32.10999995470047
102971584.65999994,102971540.0,44.65999993681908
102972064.59999995,102972020.0,44.59999994933605
102971097.73999995,102971050.0,47.7399999499321
102969762.18999997,102969710.0,52.18999996781349
102970288.36999999,102970240.0,48.36999998986721
102973332.87999998,102973300.0,32.87999998033047
102968893.98999996,102968840.0,53.98999996483326
102967838.25999996,102967780.0,58.259999960660934
102967433.66999994,102967370.0,63.669999942183495
102970130.82999994,102970080.0,50.829999938607216
102969876.35999992,102969830.0,46.35999992489815
102969558.4899999,102969510.0,48.489999905228615
102969063.78999989,102969010.0,53.78999988734722
102966615.92999989,102966550.0,65.92999988794327
102967544.80999988,102967480.0,64.8099998831749
102961754.46999988,102961660.0,94.46999987959862
102964050.93999988,102963970.0,80.93999987840652
102964535.57999986,102964460.0,75.57999986410141
102961429.84999986,102961330.0,99.84999985992908
102964366.51999986,102964290.0,76.51999986171722
102963972.63999987,102963890.0,82.6399998664856
102965308.69999988,102965240.0,68.69999988377094
102964232.28999989,102964160.0,72.28999988734722
102965000.76999989,102964930.0,70.76999989151955
102964547.8699999,102964470.0,77.86999990046024
102962170.00999992,102962080.0,90.00999991595745
102964612.6199999,102964540.0,72.61999990046024
102964838.74999991,102964770.0,68.74999991059303
102964540.54999992,102964470.0,70.54999992251396
102965068.43999992,102965000.0,68.43999992311001
102965265.62999994,102965200.0,65.62999993562698
102964122.99999993,102964050.0,72.9999999254942
102963384.38999993,102963300.0,84.38999992609024
102963965.57999991,102963880.0,85.5799999088049
102965663.21999991,102965600.0,63.21999990940094
102959369.71999991,102959250.0,119.71999990940094
102962601.63999991,102962510.0,91.63999991118908
102966423.97999993,102966360.0,63.97999992966652
102964117.93999992,102964030.0,87.93999992311001
102962868.28999992,102962770.0,98.28999991714954
102965545.16999993,102965460.0,85.16999992728233
102967738.54999992,102967670.0,68.54999992251396
102960932.44999993,102960820.0,112.44999992847443
102961519.95999993,102961410.0,109.95999993383884
102962963.10999992,102962860.0,103.10999992489815
102963607.61999993,102963510.0,97.61999993026257
102960896.09999993,102960780.0,116.09999993443489
102964006.69999994,102963910.0,96.69999994337559
102965020.53999993,102964930.0,90.5399999320507
102963666.75999993,102963570.0,96.75999993085861
102963849.01999992,102963750.0,99.01999992132187
102963071.97999994,102962970.0,101.97999994456768
102962935.80999994,102962830.0,105.80999994277954
102961982.23999994,102961870.0,112.23999993503094
102964350.64999995,102964250.0,100.64999994635582
102962024.98999996,102961910.0,114.98999996483326
102963019.60999995,102962910.0,109.60999995470047
102964866.21999998,102964770.0,96.21999998390675
102970792.63999996,102970730.0,62.63999995589256
102970498.77999996,102970440.0,58.77999995648861
102969271.96999995,102969200.0,71.96999995410442
102969958.46999994,102969890.0,68.46999993920326
102972687.34999993,102972640.0,47.34999993443489
102972961.49999991,102972920.0,41.49999991059303
102974643.05999991,102974610.0,33.05999991297722
102971504.61999993,102971460.0,44.619999930262566
102971079.93999992,102971030.0,49.93999992311001
102970578.31999992,102970530.0,48.31999991834164
102971989.33999993,102971950.0,39.33999992907047
102969489.60999994,102969440.0,49.60999993979931
