qLearning net worth,Base case net worth,Difference
102917748.18000016,102918330.0,-581.8199998438358
102922029.96000017,102922510.0,-480.0399998277426
102921864.47000018,102922380.0,-515.5299998223782
102921878.52000017,102922380.0,-501.4799998253584
102925174.13000017,102925620.0,-445.86999982595444
102928873.33000018,102929260.0,-386.6699998229742
102931421.31000017,102931700.0,-278.68999983370304
102932834.98000018,102933070.0,-235.01999981701374
102931120.37000018,102931370.0,-249.6299998164177
102930963.01000018,102931220.0,-256.98999981582165
102931620.7500002,102931880.0,-259.2499998062849
102932007.4300002,102932240.0,-232.56999979913235
102928268.2400002,102928650.0,-381.75999979674816
102934344.98000021,102934560.0,-215.01999978721142
102931172.3200002,102931460.0,-287.6799997985363
102930242.9600002,102930530.0,-287.03999979794025
102933049.38000019,102933300.0,-250.61999981105328
102938197.56000018,102938320.0,-122.43999981880188
102940159.26000014,102940220.0,-60.73999986052513
102942564.96000014,102942560.0,4.960000142455101
102937184.05000016,102937340.0,-155.94999983906746
102936962.72000015,102937110.0,-147.27999985218048
102935537.76000014,102935710.0,-172.23999986052513
102935388.84000015,102935560.0,-171.1599998474121
102926348.79000017,102926820.0,-471.2099998295307
102930406.36000016,102930760.0,-353.6399998366833
102924279.16000016,102924820.0,-540.8399998396635
102921050.26000017,102921690.0,-639.7399998307228
102920871.18000016,102921510.0,-638.8199998438358
102921056.00000016,102921700.0,-643.9999998360872
102920821.57000016,102921470.0,-648.4299998432398
102917869.47000016,102918610.0,-740.5299998372793
102921391.98000017,102922100.0,-708.0199998319149
102924625.36000018,102925250.0,-624.6399998217821
102923853.29000017,102924470.0,-616.7099998295307
102925648.42000017,102926220.0,-571.5799998342991
102926186.85000017,102926780.0,-593.1499998271465
102923062.48000015,102923750.0,-687.5199998468161
102931401.93000014,102931830.0,-428.069999858737
102929618.12000015,102930080.0,-461.87999984622
102935668.90000014,102936020.0,-351.0999998599291
102941098.54000014,102941300.0,-201.45999985933304
102939703.87000012,102939940.0,-236.12999987602234
102940770.50000013,102941000.0,-229.49999986588955
102938288.74000013,102938620.0,-331.25999987125397
102942056.07000014,102942220.0,-163.92999985814095
102940507.55000013,102940740.0,-232.44999986886978
102938049.34000012,102938370.0,-320.65999987721443
102935815.48000012,102936210.0,-394.5199998766184
102936673.98000011,102937080.0,-406.01999989151955
102936302.38000011,102936770.0,-467.6199998855591
102941866.82000013,102942100.0,-233.1799998730421
102942990.98000014,102943160.0,-169.01999986171722
102940861.22000015,102941100.0,-238.77999985218048
102941188.81000015,102941460.0,-271.1899998486042
102941435.03000017,102941700.0,-264.96999983489513
102939560.52000017,102939900.0,-339.4799998253584
102937237.77000019,102937610.0,-372.22999981045723
102941036.05000018,102941290.0,-253.9499998241663
102940785.5600002,102941070.0,-284.4399998039007
102939594.77000019,102939910.0,-315.22999981045723
102939911.2100002,102940220.0,-308.78999979794025
102939929.32000022,102940210.0,-280.67999978363514
102942572.24000023,102942800.0,-227.75999976694584
102928330.17000023,102929020.0,-689.8299997746944
102924675.05000022,102925550.0,-874.9499997794628
102927433.46000022,102928160.0,-726.5399997830391
102927125.0800002,102927840.0,-714.9199997931719
102926406.78000021,102927160.0,-753.2199997901917
102928501.69000022,102929230.0,-728.3099997788668
102930247.17000023,102930890.0,-642.8299997746944
"AAPL : 0, -1","AAPL : 0, 1","AAPL : 0, 0","AAPL : 1, -1","AAPL : 1, 1","AAPL : 1, 0","AAPL : 2, -1","AAPL : 2, 1","AAPL : 2, 0","AAPL : 3, -1","AAPL : 3, 1","AAPL : 3, 0","AAPL : 4, -1","AAPL : 4, 1","AAPL : 4, 0","AAPL : 5, -1","AAPL : 5, 1","AAPL : 5, 0","AAPL : 6, -1","AAPL : 6, 1","AAPL : 6, 0","AAPL : 7, -1","AAPL : 7, 1","AAPL : 7, 0","AAPL : 8, -1","AAPL : 8, 1","AAPL : 8, 0","AAPL : 9, -1","AAPL : 9, 1","AAPL : 9, 0","MSFT : 0, -1","MSFT : 0, 1","MSFT : 0, 0","MSFT : 1, -1","MSFT : 1, 1","MSFT : 1, 0","MSFT : 2, -1","MSFT : 2, 1","MSFT : 2, 0","MSFT : 3, -1","MSFT : 3, 1","MSFT : 3, 0","MSFT : 4, -1","MSFT : 4, 1","MSFT : 4, 0","MSFT : 5, -1","MSFT : 5, 1","MSFT : 5, 0","MSFT : 6, -1","MSFT : 6, 1","MSFT : 6, 0","MSFT : 7, -1","MSFT : 7, 1","MSFT : 7, 0","MSFT : 8, -1","MSFT : 8, 1","MSFT : 8, 0","MSFT : 9, -1","MSFT : 9, 1","MSFT : 9, 0","AMZN : 0, -1","AMZN : 0, 1","AMZN : 0, 0","AMZN : 1, -1","AMZN : 1, 1","AMZN : 1, 0","AMZN : 2, -1","AMZN : 2, 1","AMZN : 2, 0","AMZN : 3, -1","AMZN : 3, 1","AMZN : 3, 0","AMZN : 4, -1","AMZN : 4, 1","AMZN : 4, 0","AMZN : 5, -1","AMZN : 5, 1","AMZN : 5, 0","AMZN : 6, -1","AMZN : 6, 1","AMZN : 6, 0","AMZN : 7, -1","AMZN : 7, 1","AMZN : 7, 0","AMZN : 8, -1","AMZN : 8, 1","AMZN : 8, 0","AMZN : 9, -1","AMZN : 9, 1","AMZN : 9, 0","FB : 0, -1","FB : 0, 1","FB : 0, 0","FB : 1, -1","FB : 1, 1","FB : 1, 0","FB : 2, -1","FB : 2, 1","FB : 2, 0","FB : 3, -1","FB : 3, 1","FB : 3, 0","FB : 4, -1","FB : 4, 1","FB : 4, 0","FB : 5, -1","FB : 5, 1","FB : 5, 0","FB : 6, -1","FB : 6, 1","FB : 6, 0","FB : 7, -1","FB : 7, 1","FB : 7, 0","FB : 8, -1","FB : 8, 1","FB : 8, 0","FB : 9, -1","FB : 9, 1","FB : 9, 0","NFLX : 0, -1","NFLX : 0, 1","NFLX : 0, 0","NFLX : 1, -1","NFLX : 1, 1","NFLX : 1, 0","NFLX : 2, -1","NFLX : 2, 1","NFLX : 2, 0","NFLX : 3, -1","NFLX : 3, 1","NFLX : 3, 0","NFLX : 4, -1","NFLX : 4, 1","NFLX : 4, 0","NFLX : 5, -1","NFLX : 5, 1","NFLX : 5, 0","NFLX : 6, -1","NFLX : 6, 1","NFLX : 6, 0","NFLX : 7, -1","NFLX : 7, 1","NFLX : 7, 0","NFLX : 8, -1","NFLX : 8, 1","NFLX : 8, 0","NFLX : 9, -1","NFLX : 9, 1","NFLX : 9, 0","MCD : 0, -1","MCD : 0, 1","MCD : 0, 0","MCD : 1, -1","MCD : 1, 1","MCD : 1, 0","MCD : 2, -1","MCD : 2, 1","MCD : 2, 0","MCD : 3, -1","MCD : 3, 1","MCD : 3, 0","MCD : 4, -1","MCD : 4, 1","MCD : 4, 0","MCD : 5, -1","MCD : 5, 1","MCD : 5, 0","MCD : 6, -1","MCD : 6, 1","MCD : 6, 0","MCD : 7, -1","MCD : 7, 1","MCD : 7, 0","MCD : 8, -1","MCD : 8, 1","MCD : 8, 0","MCD : 9, -1","MCD : 9, 1","MCD : 9, 0","WEN : 0, -1","WEN : 0, 1","WEN : 0, 0","WEN : 1, -1","WEN : 1, 1","WEN : 1, 0","WEN : 2, -1","WEN : 2, 1","WEN : 2, 0","WEN : 3, -1","WEN : 3, 1","WEN : 3, 0","WEN : 4, -1","WEN : 4, 1","WEN : 4, 0","WEN : 5, -1","WEN : 5, 1","WEN : 5, 0","WEN : 6, -1","WEN : 6, 1","WEN : 6, 0","WEN : 7, -1","WEN : 7, 1","WEN : 7, 0","WEN : 8, -1","WEN : 8, 1","WEN : 8, 0","WEN : 9, -1","WEN : 9, 1","WEN : 9, 0","SHAK : 0, -1","SHAK : 0, 1","SHAK : 0, 0","SHAK : 1, -1","SHAK : 1, 1","SHAK : 1, 0","SHAK : 2, -1","SHAK : 2, 1","SHAK : 2, 0","SHAK : 3, -1","SHAK : 3, 1","SHAK : 3, 0","SHAK : 4, -1","SHAK : 4, 1","SHAK : 4, 0","SHAK : 5, -1","SHAK : 5, 1","SHAK : 5, 0","SHAK : 6, -1","SHAK : 6, 1","SHAK : 6, 0","SHAK : 7, -1","SHAK : 7, 1","SHAK : 7, 0","SHAK : 8, -1","SHAK : 8, 1","SHAK : 8, 0","SHAK : 9, -1","SHAK : 9, 1","SHAK : 9, 0","TSLA : 0, -1","TSLA : 0, 1","TSLA : 0, 0","TSLA : 1, -1","TSLA : 1, 1","TSLA : 1, 0","TSLA : 2, -1","TSLA : 2, 1","TSLA : 2, 0","TSLA : 3, -1","TSLA : 3, 1","TSLA : 3, 0","TSLA : 4, -1","TSLA : 4, 1","TSLA : 4, 0","TSLA : 5, -1","TSLA : 5, 1","TSLA : 5, 0","TSLA : 6, -1","TSLA : 6, 1","TSLA : 6, 0","TSLA : 7, -1","TSLA : 7, 1","TSLA : 7, 0","TSLA : 8, -1","TSLA : 8, 1","TSLA : 8, 0","TSLA : 9, -1","TSLA : 9, 1","TSLA : 9, 0"
0.01807937568711189,-0.08006228612040683,0,8.920278528819643e-07,-0.04946116722503378,0,0.00014968435063300952,0,0.0,-0.0343968726006284,-0.008934252623541205,0.0,0.042086388409865415,-0.18691419304088633,3.583624550433157e-05,-0.060539855364967046,0.05836049589482662,0.0,0.12070794668259245,0,0.0018307692748052843,0.28332891713912545,0.4142396855786433,0,0,0.20662560709093616,0,-0.15861250927131093,5.4393286584602416e-05,0,0.03952697249833681,0,0,0.026251324360787157,-0.11215804783404815,0.0,0.007961160707758513,-0.014928279562464453,0,0.11854366314550462,0.012988604004488648,0.042798118483119575,-0.038554328942956455,-0.014363522962150353,0.0,0.015001440898112886,-0.06650333369044602,0,0.014521170744553745,0.172360590298703,0,-0.024836852922370083,0.0027513443997754243,0.0,-0.0031746936908443072,0.0005812089503251536,0,0,1.161142379223718e-05,0,3.43002564114187,0,0.7116237594675892,0.15780214559774028,-0.36298773963496306,0,3.225302231074425,1.6923557056984206,0.0,-0.5890373597942815,-0.13275377283201836,0.0,-0.1596997656457558,-0.0031972455521584882,0.0,-0.02512781651609054,2.5593522550145194,0,-0.12315794837537426,0.6746945479959646,0.0,0,1.1010936136912668,0,-1.4902111753420286,0.0006713355299093839,0,-0.061095049776578335,0.08587690443681584,0,0.032701598165311416,-0.007786955609662416,0,0.04617225203029216,0,0,0.04183164738095879,-0.1453085091716861,0,0.09051905656820633,0.004405888494176259,0,-0.056245703118234375,0.009202363545057608,0.0026467514433499654,0.06713980290273032,0,0,0.07338161090698848,0.14070222495991913,0.0,-0.061471210982858675,0.09664489654480317,0.0009817951171927945,-0.0008004802067717242,0.00032661066524765364,0,-0.002998530050384157,0.0031445511589864882,0,0.5122670667108141,0,0.08226516931118757,0.0673005730760083,0.1533612071458172,0.02739431425382129,-0.054469723401256095,-0.06810397421780569,0.0,0.09798863301605232,0,0,-0.08953262646406056,-0.017903281760778555,0.0,-0.004528899996816208,-0.1590941282255186,0.0,0.010550236977615778,0,0.038353464071357785,-0.003242722841362273,-0.0005699973215778714,0.0,-0.5600710333993532,0.3729889316171538,0,-0.2980422350683704,-0.0007833632937874703,0.0,0.024323502767588052,0,0,0.05252595274520599,0,0,0.031740458418579955,0,0.0034875979093864154,-0.06554235920301556,-0.0058811607504288144,0.0,0.09628621659706166,0.0556176310988698,0.0,0.11196452652234946,0.010673688859197594,0.026415174360400088,-0.007181761481075176,0.006476918155856914,0.0,-0.0005672830486180252,0.0001938589754910569,0,-7.11814275971991e-07,1.0419365937083703e-07,0,0,0,0,0,0,0,5.97529347135131e-05,-0.016963904734899032,0,0.008542998422419311,0.0005822853175369078,0.00032467780913345067,-0.007710865788590469,-0.009330147604194467,0.0,-0.009558924531311063,-0.0024527802621858745,0.0,0.012857928645440659,0.00999999999999801,0.001856660332908972,-0.014689305081788392,0.0006810186579845222,0,-0.00010578700262029352,7.883844585964045e-05,0,-0.0002811121922234981,0,0,0,0,0,0.11983078346232794,0,0,-1.2995507328332896e-05,-1.4575766174133953e-07,0.0,0.0205223959102606,-0.04047102823925618,0.0,-0.051058893683062385,-0.0065403196330621775,0.0,0.005546921246293142,0,0,-0.08485595156947998,-0.006209213230590315,0.0,-0.0016600246545590742,0.00030314518586389177,0,-0.006934334949441296,0.008934233832006918,7.802076305556558e-05,-0.011998479763018573,0.00026951230068323955,0,0,0.013575584232679213,0,0.11004222507143692,-0.5427272727272648,0,0.40757948686451306,0.0244440295642376,0.030702316742854962,-0.4339458588289658,-0.0012284597357425894,0.0,-0.23260049692854806,-0.029491055035262104,0.0,0.42939472209561697,0,0.1951678149077355,-0.4030269841425015,0.010286568178042329,0,-0.22858861630277358,-0.0390054943530729,0.0,-0.012758867179668253,-0.00515372352409788,0.0,-0.004864084262043409,0.013145034088866121,6.894899314284542e-05,-0.004259275639750314,0.007735954117818963,0
