AAPL percent,boston humidity,WEN price,microsoft trend,MSFT price,SHAK price,MSFT volume,TSLA percent,AMZN price,apple trend,MCD price,AMZN percent,MCD volume,AAPL volume,SHAK volume,new york city humidity,WEN percent,NFLX percent,MCD percent,FB price,AAPL price,boston temperature,TSLA price,NFLX price,TSLA volume,AMZN volume,amazon trend,FB volume,los angeles temperature,FB percent,SHAK percent,new york city temperature,los angeles humidity,MSFT percent,facebook trend,WEN volume,minutes,NFLX volume
0.0133,54.0,17.0,5.0,109.26,45.92,4404259.0,0.0114,1656.63,14.0,185.58,0.0042,399960.0,5678492.0,63896.0,76.0,0.0018,0.0036,0.0114,144.2,171.34,28.0,370.77,273.88,1495221.0,649073.0,45.0,2745311.0,54.0,0.0021,0.0001,34.0,69.0,0.0016,46.0,197348.0,664,1404407.0
0.013,54.0,17.0,5.0,109.22,45.93,4433488.0,0.01,1655.81,14.0,185.71,0.0046,403760.0,5715937.0,65096.0,76.0,0.0021,0.005,0.0122,144.2,171.3,28.0,370.25,273.51,1499953.0,650373.0,45.0,2751205.0,54.0,0.0021,0.0004,34.0,69.0,0.0013,46.0,197648.0,665,1408407.0
0.0124,54.0,16.99,5.0,109.16,45.93,4447013.0,0.0093,1654.52,14.0,185.64,0.0054,405310.0,5743535.0,65096.0,76.0,0.0026,0.0041,0.0118,144.11,171.2,28.0,370.02,273.75,1501861.0,652273.0,45.0,2763127.0,54.0,0.0027,0.0004,34.0,69.0,0.0007,46.0,199748.0,666,1409707.0
0.0132,54.0,17.01,5.0,109.2,45.94,4471566.0,0.012,1655.91,16.0,185.78,0.0046,406710.0,5771998.0,67096.0,76.0,0.0015,0.0023,0.0125,144.22,171.31,28.0,371.0,274.24,1512912.0,653273.0,46.0,2773105.0,54.0,0.0019,0.0007,34.0,69.0,0.0011,46.0,201718.0,667,1419656.0
0.0149,54.0,17.02,5.0,109.36,45.94,4515837.0,0.0114,1659.3,16.0,185.91,0.0025,409536.0,5817398.0,67096.0,76.0,0.0009,0.0015,0.0132,144.4,171.62,28.0,370.78,274.47,1525565.0,659187.0,46.0,2788510.0,54.0,0.0007,0.0007,34.0,69.0,0.0026,46.0,205918.0,668,1431617.0
0.0145,54.0,17.02,5.0,109.3,46.02,4531845.0,0.0108,1658.67,17.0,185.94,0.0029,409936.0,5843175.0,67296.0,76.0,0.0009,0.0008,0.0134,144.33,171.55,28.0,370.57,274.66,1530882.0,661144.0,45.0,2798203.0,54.0,0.0012,0.0024,34.0,69.0,0.002,46.0,206418.0,669,1437867.0
0.0146,54.0,17.01,5.0,109.2,46.02,4549128.0,0.0112,1655.0,17.0,185.9,0.0051,412772.0,5900958.0,67296.0,76.0,0.0015,0.0039,0.0132,144.24,171.57,28.0,370.7,273.82,1532182.0,667348.0,45.0,2808154.0,54.0,0.0018,0.0024,34.0,69.0,0.0011,46.0,207418.0,670,1443100.0
0.0146,54.0,17.0,4.0,109.22,46.02,4572655.0,0.0112,1655.02,16.0,185.7,0.0051,413972.0,5948436.0,67296.0,76.0,0.0021,0.0036,0.0121,144.23,171.58,28.0,370.7,273.9,1539633.0,668948.0,44.0,2812871.0,54.0,0.0019,0.0024,34.0,69.0,0.0013,46.0,210218.0,671,1447227.0
0.0139,54.0,16.99,4.0,109.15,45.87,4593301.0,0.0098,1654.84,16.0,185.7,0.0052,416534.0,5987576.0,67496.0,76.0,0.0023,0.0022,0.0121,144.15,171.45,28.0,370.21,274.28,1543521.0,670858.0,44.0,2818322.0,54.0,0.0024,0.001,34.0,69.0,0.0006,46.0,221197.0,672,1453248.0
0.0132,54.0,17.0,4.0,109.12,45.87,4608801.0,0.0092,1653.78,16.0,185.6,0.0059,417534.0,6007211.0,67496.0,76.0,0.0021,0.0023,0.0116,144.09,171.34,28.0,369.98,274.25,1548697.0,672298.0,44.0,2824065.0,54.0,0.0028,0.001,34.0,69.0,0.0004,46.0,222097.0,673,1461223.0
0.0146,54.0,17.02,4.0,109.16,45.94,4620397.0,0.0106,1653.99,16.0,185.6,0.0057,420344.0,6056650.0,70496.0,76.0,0.0009,0.0004,0.0116,144.26,171.57,28.0,370.49,274.78,1550992.0,677504.0,45.0,2831019.0,54.0,0.0017,0.0007,34.0,69.0,0.0007,47.0,223797.0,674,1477074.0
0.0124,54.0,17.0,4.0,109.06,45.95,4637638.0,0.0097,1649.02,16.0,185.49,0.0087,422944.0,6086509.0,73096.0,76.0,0.0021,0.0029,0.011,144.0,171.2,28.0,370.14,274.07,1554391.0,690198.0,45.0,2837847.0,54.0,0.0035,0.0009,34.0,69.0,0.0002,47.0,225697.0,675,1501550.0
