Approx net worth,Base case net worth,Difference
102923527.96000011,102922550.0,977.9600001126528
102923469.93000013,102922500.0,969.9300001263618
102921825.33000013,102920860.0,965.3300001323223
102919504.67000014,102918600.0,904.6700001358986
102919528.07000013,102918630.0,898.0700001269579
102916281.12000014,102915440.0,841.1200001388788
102915800.02000014,102914960.0,840.0200001448393
102920318.75000015,102919390.0,928.7500001490116
102919964.95000014,102919030.0,934.9500001370907
102917300.24000013,102916420.0,880.240000128746
102915052.66000012,102914210.0,842.660000115633
102907608.4000001,102906930.0,678.4000000953674
102908642.46000008,102907930.0,712.4600000828505
102902819.62000008,102902250.0,569.6200000792742
102908320.80000006,102907620.0,700.8000000566244
102907486.01000006,102906810.0,676.0100000649691
102906705.47000006,102906050.0,655.4700000584126
102902277.03000005,102901730.0,547.0300000458956
102901661.45000005,102901140.0,521.4500000476837
102906547.72000004,102905890.0,657.7200000435114
102912644.62000008,102911840.0,804.6200000792742
102914789.9600001,102913960.0,829.9600000977516
102916695.32000011,102915790.0,905.3200001120567
102917745.30000012,102916810.0,935.3000001162291
102923365.60000011,102922310.0,1055.6000001132488
102927535.99000008,102926400.0,1135.9900000840425
102924588.61000007,102923500.0,1088.6100000739098
102924480.1600001,102923390.0,1090.1600001007318
102922315.0600001,102921260.0,1055.0600001066923
102924264.66000009,102923180.0,1084.6600000858307
102923217.96000008,102922150.0,1067.9600000828505
102922990.56000006,102921930.0,1060.5600000619888
102916808.78000006,102915870.0,938.7800000607967
102915681.16000006,102914750.0,931.1600000560284
102916731.88000004,102915790.0,941.8800000399351
102917562.52000003,102916610.0,952.52000002563
102919336.00000003,102918330.0,1006.0000000298023
102923644.66000003,102922510.0,1134.660000026226
102923476.38000001,102922380.0,1096.3800000101328
102923489.94000003,102922380.0,1109.9400000274181
102926786.78000003,102925620.0,1166.7800000309944
102930492.38000004,102929260.0,1232.380000039935
102933027.84000003,102931700.0,1327.8400000333786
102934435.23000005,102933070.0,1365.2300000488758
102932728.37000003,102931370.0,1358.3700000345707
102932571.92000005,102931220.0,1351.9200000464916
102933228.74000004,102931880.0,1348.740000039339
102933604.46000002,102932240.0,1364.4600000232458
102929920.08000001,102928650.0,1270.080000013113
102935923.19,102934560.0,1363.1899999976158
102932786.36999999,102931460.0,1326.3699999898672
102931862.61999999,102930530.0,1332.6199999898672
102934643.71999997,102933300.0,1343.7199999690056
102939737.49999997,102938320.0,1417.4999999701977
102941670.47999999,102940220.0,1450.4799999892712
102944039.58,102942560.0,1479.5799999982119
102938738.18,102937340.0,1398.1800000071526
102938516.33,102937110.0,1406.3299999982119
102937123.36999999,102935710.0,1413.3699999898672
102936982.95999998,102935560.0,1422.9599999785423
102928124.19999997,102926820.0,1304.199999973178
102932109.09999998,102930760.0,1349.0999999791384
102926080.89999998,102924820.0,1260.8999999761581
102922904.28999998,102921690.0,1214.2899999767542
102922728.62999998,102921510.0,1218.6299999803305
102922917.37999998,102921700.0,1217.3799999803305
102922681.73999998,102921470.0,1211.7399999797344
102919751.46000001,102918610.0,1141.4600000083447
102923263.28,102922100.0,1163.280000001192
102926472.49000002,102925250.0,1222.490000024438
102925703.87000003,102924470.0,1233.8700000345707
102927486.20000002,102926220.0,1266.2000000178814
102928023.27999999,102926780.0,1243.279999986291
102924933.00999999,102923750.0,1183.0099999904633
102933173.40999998,102931830.0,1343.4099999815226
102931414.13999997,102930080.0,1334.1399999707937
102937394.21999998,102936020.0,1374.2199999839067
102942739.29999997,102941300.0,1439.2999999672174
102941370.35999998,102939940.0,1430.3599999845028
102942425.05999997,102941000.0,1425.0599999725819
102940003.29999997,102938620.0,1383.2999999672174
102943672.31999995,102942220.0,1452.319999948144
102942172.63999996,102940740.0,1432.6399999558926
102939780.24999999,102938370.0,1410.2499999850988
102937604.90999998,102936210.0,1394.9099999815226
102938453.31999998,102937080.0,1373.3199999779463
102938099.05999999,102936770.0,1329.059999987483
102943509.76999998,102942100.0,1409.7699999809265
102944596.88999996,102943160.0,1436.8899999558926
102942515.18999998,102941100.0,1415.1899999827147
102942842.44999999,102941460.0,1382.449999988079
102943081.50999999,102941700.0,1381.5099999904633
102941270.19,102939900.0,1370.1899999976158
102939013.71999997,102937610.0,1403.7199999690056
102942695.55999994,102941290.0,1405.5599999427795
102942461.37999994,102941070.0,1391.379999935627
102941297.35999992,102939910.0,1387.3599999248981
102941600.70999992,102940220.0,1380.7099999189377
102941610.9099999,102940210.0,1400.9099999070168
102944180.03999989,102942800.0,1380.0399998873472
102930357.0599999,102929020.0,1337.059999898076
102926835.1499999,102925550.0,1285.1499999016523
102929511.4299999,102928160.0,1351.4299999028444
102929207.70999989,102927840.0,1367.7099998891354
102928512.58999991,102927160.0,1352.5899999141693
102930571.2199999,102929230.0,1341.2199998944998
102932267.71999991,102930890.0,1377.719999909401
AAPL : simple derivative,AAPL : MACD,AAPL : SMA diff,MSFT : simple derivative,MSFT : MACD,MSFT : SMA diff,AMZN : simple derivative,AMZN : MACD,AMZN : SMA diff,FB : simple derivative,FB : MACD,FB : SMA diff,NFLX : simple derivative,NFLX : MACD,NFLX : SMA diff,MCD : simple derivative,MCD : MACD,MCD : SMA diff,WEN : simple derivative,WEN : MACD,WEN : SMA diff,SHAK : simple derivative,SHAK : MACD,SHAK : SMA diff,TSLA : simple derivative,TSLA : MACD,TSLA : SMA diff
-0.11321544159224123,-0.1463842482786398,0.08820004460310141,-0.05614422962116479,-0.03393986950772449,-0.09410108115372343,2.547867698566764,1.6674414227606182,-5.901335730059427,-0.09908367318815844,-0.14130083212876035,-0.10833981110589565,-1.1959625930911415,-1.153992343512341,-1.992811860685411,0.02984905445579195,-6.990635221272478e-05,-0.04965012651022106,-0.0005874412635515815,-0.00031611756055811407,-0.000865375409163533,-0.0249924406287548,0.0035099666905367946,-0.03439575159419291,-1.1275682401511835,-0.18688995821208856,-1.8775420153287998
